morph-report 1 campaign phase10-c103-confirmatory
analysis-version lifesim-morph-analysis-v1
plan founder_modules=3 divergence_bar=20 consequence_bar=20 persistence_bar=20 stability_tolerance_milli=250 stability_bar=20 permutations=199 analysis_seed=0x9e3779b97f4a7c15
world condition=F seed=0x0000000000000fac population=2446 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=613 compared=1711 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fae population=3454 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=612 compared=2380 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000faf population=1539 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=673 compared=1062 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb0 population=2897 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=604 compared=2025 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb1 population=3742 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=464 compared=2519 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb2 population=3207 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=626 compared=2223 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb3 population=3447 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=476 compared=2296 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb4 population=3942 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=487 compared=2616 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb5 population=4168 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=531 compared=2768 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb6 population=2386 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=654 compared=1616 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
